Monthly_Inflow,Monthly_Outflow,Gst_compliance_score,Ecommerce_sales,Supplier_payments,Invoice_issued,Invoice_amount,Employee_count,Asset_value,Business_age,Business_size,Credit_score
44834.56,21808.24,69.51,22589.61,9962.7,25,1770.97,54,163796.35,7,medium,646.0349074537269
50559.56,27350.93,70.6,27104.75,18407.38,32,1654.56,43,223503.38,8,small,605.4979089544772
37632.1,16040.58,60.38,11130.58,10714.93,26,1409.17,34,67485.77,4,small,554.0678489244623
8199.57,5467.18,42.68,82.0,4197.18,10,811.97,2,9093.9,0,micro,392.1058579289645
10329.08,7695.15,49.5,2209.34,4232.22,11,932.27,12,32879.98,4,small,487.5168384192096
5406.73,4322.6,50.71,344.94,2569.77,5,1085.26,4,23529.18,0,micro,437.5888594297149
6713.95,4982.15,38.37,356.41,3525.38,8,769.48,1,15257.77,0,micro,401.23186093046525
23470.98,9655.93,59.45,8164.4,5827.24,16,1497.62,30,92607.57,7,small,554.8708504252126
28225.6,12563.07,62.87,3579.06,8111.7,21,1290.21,36,72710.03,5,small,551.3408504252126
15976.76,10383.77,59.23,4730.3,6173.6,18,956.66,23,31592.66,4,small,509.67983991996
19270.94,13994.07,56.3,7937.51,9972.59,15,1250.5,31,38461.85,6,small,502.56284142071036
39535.01,17968.14,68.44,20278.2,8387.77,22,1795.68,41,116772.16,8,small,599.5509104552276
53816.95,30249.52,72.56,8294.57,16302.16,32,1666.14,47,268763.19,9,small,602.053911955978
32883.86,22183.9,62.25,7131.93,13294.39,20,1629.71,35,76784.15,2,small,542.603851925963
43235.31,22845.2,68.55,11531.98,13847.24,26,1612.4,43,108076.25,7,small,568.123851925963
4305.68,2887.65,46.59,797.89,2265.34,7,656.43,7,20463.76,4,small,443.2448624312156
22850.37,11832.92,61.75,2604.91,7780.9,15,1593.34,30,122076.24,2,small,551.1768534267134
24934.48,10559.58,56.28,6252.57,6611.82,23,1063.83,27,29365.36,5,small,525.0198549274637
15357.91,9938.15,53.52,541.95,7132.27,10,1549.73,21,42809.26,2,small,486.36584292146074
25867.85,12205.02,63.54,6163.69,8148.58,16,1559.82,30,78312.78,7,small,555.1668534267134
30031.35,12793.2,66.69,10634.14,8188.35,24,1239.57,37,40980.02,7,small,556.7498549274637
20290.26,7729.63,68.58,6780.2,4545.06,12,1681.57,38,135843.27,6,small,584.0728564282141
45132.25,14908.0,68.39,10212.39,8405.5,24,1891.16,47,132093.32,10,small,599.8069134567284
17123.78,9704.86,55.41,6967.07,6503.65,13,1294.25,19,58482.22,5,small,522.752856428214
56470.79,16704.26,78.43,23007.08,11127.44,35,1677.12,55,209897.74,9,medium,691.6099149574787
8442.0,7095.23,50.0,84.42,4432.49,9,925.43,2,34533.69,1,micro,418.877863931966
18807.61,9449.75,63.19,2217.48,5776.15,13,1415.66,29,40514.14,5,small,529.4358579289645
10738.1,8746.92,39.86,1918.47,6633.25,11,1039.02,1,17809.58,2,micro,420.36086543271637
39592.54,9616.73,78.93,6648.72,6288.63,21,1887.2,50,196180.74,11,small,642.6629164582291
78103.67,32589.97,78.33,15038.08,21454.27,42,1853.39,59,582362.8,8,medium,698.5359179589796
24552.31,14958.82,55.51,6406.97,10708.83,18,1391.52,23,59307.97,6,small,519.9688594297148
15084.13,8796.91,52.71,2632.74,5584.96,13,1210.65,12,38610.14,0,small,491.0588444222111
6583.08,4321.3,47.07,1382.42,2643.18,9,664.67,1,20105.13,0,micro,428.2538669334667
21218.59,7456.74,58.76,3750.39,4831.37,16,1340.67,28,42285.46,6,small,538.2818609304652
13320.33,7062.68,59.48,3435.54,4139.09,9,1512.84,22,71216.89,7,small,537.7248624312156
36009.84,21766.44,71.09,7076.58,9856.23,23,1602.79,46,203037.3,8,small,598.1658579289646
58789.94,11757.99,72.37,32420.68,6419.03,32,1761.02,62,370463.24,10,medium,724.7389194597298
24620.3,13151.87,64.54,5149.43,6469.35,19,1240.8,36,140256.81,5,small,557.2688594297148
31162.68,21785.59,64.0,14992.15,14448.73,21,1475.1,33,44965.09,5,small,524.257863931966
37482.42,19296.96,76.0,7056.76,12694.12,22,1709.21,41,90333.34,10,small,585.7918609304653
62171.05,24710.75,63.6,25599.71,15758.07,37,1619.97,42,96211.19,6,small,578.9548624312156
49751.61,21433.71,69.75,27385.11,14389.96,25,1940.75,45,131646.07,10,small,605.6319209604802
79710.36,35444.62,77.97,32086.52,23187.3,45,1807.43,53,271940.88,11,medium,689.2449224612305
16364.25,9142.72,58.25,7670.8,6081.67,11,1509.61,24,54747.18,4,small,539.8508654327163
14649.72,9777.28,53.94,4745.79,5548.72,10,1526.48,15,29961.76,0,small,491.6718459229615
7198.6,4413.8,50.25,2210.17,3411.74,6,1192.77,13,19024.08,1,small,467.8168684342171
53064.39,21617.37,75.47,17018.88,9705.23,34,1604.95,53,230457.75,8,medium,681.317923961981
36935.13,21286.17,68.82,17667.17,11268.23,27,1340.28,42,128542.58,9,small,593.077863931966
104590.23,38919.35,89.73,31389.78,18276.31,56,1861.72,69,649708.43,15,medium,762.3409254627313
19787.45,13614.35,55.29,8472.59,8445.64,10,1985.81,23,33219.6,6,small,515.5638669334668
18191.11,7625.76,51.71,4121.53,5425.27,14,1399.3,16,52148.31,3,small,506.12484742371186
38159.3,18027.35,61.63,17803.95,11223.82,28,1413.71,41,208209.97,7,small,586.0308654327163
41393.36,18443.69,73.61,13854.92,9101.04,25,1681.1,44,236625.55,7,small,621.4439269634818
40984.76,23179.97,72.32,18805.58,11499.98,24,1713.89,42,86008.82,5,small,574.4038669334667
51711.65,22617.85,65.64,26272.92,14659.8,31,1692.26,48,96782.13,10,small,590.246868434217
11990.59,8282.0,57.39,3713.34,4963.58,10,1216.62,12,44016.15,1,small,501.8278489244622
43249.32,25869.33,65.37,20885.34,18215.85,24,1784.55,39,82068.59,8,small,561.6198699349675
27310.69,16210.65,56.17,12861.09,8736.63,20,1364.96,31,70971.64,9,small,542.2368684342171
83933.63,38716.47,85.14,47292.06,18405.42,46,1856.55,59,467287.59,13,medium,739.7569284642321
7918.37,6517.7,44.89,2855.69,4306.85,10,808.75,1,17774.36,4,micro,424.75986993496747
17156.63,10731.12,46.47,5854.2,7024.19,11,1613.08,12,53846.13,0,small,483.60085042521257
66016.35,27972.81,75.42,9825.32,14714.88,38,1779.14,48,137093.02,10,small,618.7299299649825
26042.61,17129.78,62.25,2792.51,10874.46,21,1258.08,39,108014.15,4,small,536.6998699349675
63657.01,16285.44,78.81,34025.81,9993.06,39,1696.24,61,315142.53,14,medium,730.692931465733
17326.65,13334.07,57.07,1437.0,7135.94,11,1634.33,21,58346.08,2,small,505.433851925963
50056.11,18554.45,80.81,26196.99,10878.55,33,1550.31,45,120226.16,8,small,625.3759329664832
6975.33,4356.58,51.52,158.4,3385.51,7,976.89,4,22415.62,1,micro,431.9128714357179
23895.14,14043.6,54.51,9968.06,9509.14,17,1416.23,24,73048.99,7,small,527.0528714357177
86865.88,30071.72,79.18,22628.3,15835.9,45,1921.95,60,383913.54,10,medium,712.1089344672337
68481.06,35626.01,81.15,28192.62,16866.66,37,1816.12,64,169688.26,11,medium,691.571935967984
14768.64,5945.04,54.24,6948.66,3631.49,20,826.77,25,57933.99,6,small,536.3358729364683
13111.2,10043.7,44.18,131.11,7602.76,8,1579.07,8,16309.88,0,small,422.36587293646824
27670.97,11553.71,71.49,11460.7,6046.37,22,1325.77,32,76238.36,5,small,575.2028714357178
23858.09,15648.87,70.83,3167.36,10638.94,19,1333.16,37,81612.7,7,small,555.3858729364682
63629.4,18710.69,79.06,36478.52,9622.22,34,1783.29,58,258077.28,11,medium,721.9849374687344
57668.29,17002.06,72.84,29281.72,8691.54,36,1600.31,54,182732.12,8,medium,679.9379389694847
5452.05,3443.06,35.16,54.52,2269.57,9,666.57,1,10659.63,0,micro,378.6088744372186
31252.41,16538.85,57.09,6101.45,9260.63,18,1638.21,28,64329.73,4,small,537.1588744372186
38467.26,16256.43,77.94,8701.39,10643.39,20,1926.75,50,125704.25,14,small,614.5909404702352
17656.36,7432.35,51.45,7421.84,5382.51,10,1825.33,18,30369.12,3,small,508.75685342671335
19197.84,7635.68,62.97,2191.18,5613.18,15,1350.52,31,76642.74,7,small,562.6788744372186
48171.23,27309.54,63.49,16652.26,17021.11,29,1673.89,39,65869.86,6,small,553.711875937969
83395.21,30315.95,72.35,41282.62,20257.08,47,1753.97,55,216233.7,15,medium,687.7939419709854
14922.84,6173.04,65.44,5093.94,3937.63,11,1366.52,28,42427.01,5,small,544.531875937969
63143.1,35811.07,74.53,28741.08,23492.67,37,1668.13,60,243070.19,14,medium,682.8369434717359
15895.15,11524.36,57.41,1966.67,8842.3,9,1686.25,20,43697.64,2,small,488.5098549274637
59807.22,25999.21,74.6,13880.45,17179.03,35,1679.67,58,190400.24,8,medium,665.3399449724863
22525.05,12815.4,51.66,8182.45,7074.5,16,1386.1,26,34566.36,8,small,511.0028564282141
11569.03,7756.01,58.22,4504.01,4903.06,10,1123.87,20,50103.88,5,small,508.3558579289645
37013.25,21754.78,60.09,10500.13,12618.42,22,1745.71,37,134991.77,6,small,562.3548774387194
21886.13,11047.65,65.87,7749.98,6599.53,17,1299.3,34,69955.31,7,small,555.6178789394697
13635.69,5870.22,61.12,4558.75,4251.11,15,834.54,31,115793.92,1,small,549.3748774387194
18636.99,14138.18,58.31,8068.44,10156.26,13,1429.38,24,54673.51,3,small,505.6288594297149
21464.57,8601.4,49.94,1569.95,4583.31,11,1882.08,19,33635.88,7,small,503.17186093046524
37554.58,12638.12,69.13,19729.39,6760.13,21,1870.35,40,113183.85,9,small,604.0429464732366
22548.09,16023.55,59.72,4277.11,9042.99,18,1273.49,21,43831.57,5,small,510.7248624312156
19353.59,9007.58,60.37,3354.46,5428.74,12,1593.29,32,51248.72,7,small,541.5978789394698
22608.53,12732.09,54.04,11293.11,6550.86,20,1087.73,30,87914.66,6,small,537.1808804402201
89789.03,44245.58,83.02,28196.8,18640.09,46,1894.76,64,205591.1,13,medium,702.395947973987
34528.11,10657.02,71.6,15258.26,5305.08,23,1459.3,41,81214.02,8,small,608.8089494747373
22899.08,16801.85,56.7,1765.14,11002.72,17,1295.17,29,109378.16,2,small,514.427863931966
10520.41,8860.8,54.6,3165.92,5462.07,6,1776.17,10,16527.1,4,small,473.44086543271635
31838.29,16052.08,65.28,4975.54,11615.46,17,1823.79,34,135243.51,7,small,564.6808804402201
10121.51,5521.82,56.8,1861.09,3322.2,11,955.94,18,16128.81,1,small,490.74386693346673
17817.2,7978.96,55.41,2341.56,5070.69,12,1427.89,25,35456.95,7,small,517.3838819409705
17195.67,9421.05,59.47,4430.93,5910.58,16,976.27,34,113767.58,4,small,535.8268834417208
26472.28,14805.21,61.28,5535.17,10761.07,17,1553.0,34,41153.49,8,small,535.2798849424712
13258.38,9199.6,53.69,5581.09,6326.85,12,1092.83,19,36668.48,1,small,485.1168684342171
47350.65,14255.03,73.69,7612.7,9071.95,32,1466.88,55,173734.89,8,medium,672.0419509754877
6960.56,4796.99,44.79,2035.77,2977.42,5,1431.65,2,14491.98,0,micro,429.53187593796895
39121.65,19814.95,79.11,13727.03,12666.28,24,1600.66,47,254940.66,11,small,621.9949524762382
36648.98,13925.16,74.44,14887.74,6469.55,25,1396.11,46,496222.53,7,small,635.7079539769884
62525.0,27258.96,83.33,12025.27,11478.6,37,1703.83,61,173919.73,9,medium,685.8509554777389
26720.48,16898.36,67.69,13532.2,10157.51,15,1666.97,38,106636.53,6,small,564.2838819409704
23050.58,10027.41,57.05,6761.02,5285.71,16,1444.6,22,86473.63,8,small,553.4668834417209
22827.26,12111.67,68.74,3945.43,6853.89,15,1486.7,34,77525.92,8,small,562.9998849424712
23514.04,11177.62,61.81,4653.33,6514.19,14,1703.07,29,71812.79,6,small,542.9228864432216
31095.89,19151.15,61.55,9425.52,10287.75,20,1532.18,33,149436.28,8,small,566.9728864432217
27040.72,15034.28,63.69,5034.98,9429.6,14,1930.83,31,58362.55,6,small,550.2958879439719
6069.72,3223.79,49.21,1326.7,1922.15,6,994.9,5,23571.88,0,micro,460.33487743871933
34359.0,20789.33,69.9,10193.27,12863.32,22,1493.07,47,137335.31,6,small,572.6658879439719
5802.42,3740.5,41.44,1868.4,2414.43,8,709.3,1,7852.39,0,micro,410.86787893946973
5710.4,3467.26,46.22,720.69,2648.91,5,1174.92,1,6784.84,1,micro,420.2008804402201
4609.57,3588.73,41.66,492.19,2274.72,12,363.06,1,7216.68,0,micro,387.76388194097046
6567.2,3928.35,38.0,1888.1,2624.28,7,986.67,1,20744.71,1,micro,428.94688344172084
7851.89,4246.54,50.1,2901.49,2725.31,14,499.25,8,17515.02,0,small,467.3498849424712
15005.51,9942.9,54.83,1329.24,6299.68,13,1216.16,16,42006.62,4,small,487.8398699349675
12440.83,5833.71,53.65,3521.63,3242.42,9,1337.82,16,25346.75,6,small,513.9828714357178
54137.19,16352.37,68.46,17433.36,8904.91,33,1697.1,45,102949.72,4,small,597.6788894447224
52021.47,20343.47,69.9,15931.3,12240.48,31,1678.22,44,102021.85,13,small,604.4039569784893
9564.02,5055.75,53.93,3547.69,3983.18,9,981.77,4,28041.33,1,micro,476.49587293646823
39340.96,15237.97,64.33,13243.76,7788.46,25,1613.52,40,158020.06,6,small,601.1669584792396
9999.44,4674.15,50.41,1263.75,3269.4,5,2024.43,15,22394.64,2,small,489.2088744372186
50514.41,27728.98,74.27,9814.77,14286.19,30,1582.7,52,219046.88,9,medium,657.65995997999
15536.13,12049.35,47.58,5575.03,6922.74,18,878.66,19,24044.77,2,small,470.90187593796895
24178.03,10817.24,56.4,723.48,6001.79,15,1662.25,19,48380.81,4,small,514.5348774387194
10273.24,7797.72,45.01,536.83,5388.59,7,1461.73,10,89940.95,0,small,470.9378789394697
38129.63,16943.08,56.17,9945.08,9219.33,25,1600.44,30,97892.22,4,small,559.1818909454727
6911.79,3972.5,54.89,69.12,2228.09,6,1099.71,8,23363.12,3,small,451.1628864432216
16965.05,10784.06,62.86,4084.68,6377.64,16,1042.29,28,177247.67,5,small,548.9288894447224
82179.02,43807.79,68.34,27614.17,21555.81,44,1833.54,55,139431.37,11,medium,651.0129614807404
67451.33,17233.04,73.73,19714.61,8107.53,39,1722.71,53,304841.69,8,medium,708.0159629814908
31392.26,14085.94,60.21,4404.43,8716.16,21,1450.87,39,110690.56,5,small,561.8348924462231
22040.06,16127.24,62.59,9498.07,11960.72,12,1860.25,31,86294.74,3,small,532.7618909454727
11374.6,8899.15,44.05,113.75,6032.42,12,928.53,7,30277.99,2,small,423.005887943972
14312.62,5672.84,59.69,4393.71,3985.61,9,1570.61,26,34860.19,6,small,542.2548924462232
90238.19,28488.21,74.47,39870.16,12924.25,47,1895.33,56,143711.08,14,medium,689.0089644822411
21081.53,14858.02,64.72,4413.91,8818.89,14,1527.52,25,99169.71,8,small,540.3278939469734
18432.89,12751.67,62.72,4524.6,7071.55,12,1588.23,18,34356.97,2,small,514.6508954477239
12900.16,7933.57,52.53,2419.43,5515.81,10,1306.89,16,22803.9,3,small,476.4008804402201
22758.51,16316.39,55.97,8850.32,8460.33,16,1370.44,36,62384.05,7,small,528.8338969484741
32117.42,14339.05,66.14,14164.85,8062.44,19,1701.29,35,31010.31,10,small,567.5378939469734
48502.14,21984.9,60.36,10179.15,14777.72,29,1798.21,47,183752.16,11,small,591.5308954477239
3960.56,3195.89,43.6,39.61,2112.83,8,532.46,1,15933.88,0,micro,383.8388894447224
40225.12,13294.41,65.87,7894.46,6773.36,24,1717.29,31,65352.21,6,small,574.8438969484741
30305.0,13853.01,58.98,4898.42,7040.58,16,1895.81,29,134040.35,3,small,557.2768984492246
56667.12,33974.51,70.59,17436.31,20387.94,35,1673.8,52,141013.65,10,medium,635.4919659829915
10576.45,7904.3,45.87,105.76,6155.36,8,1278.93,9,48044.23,3,small,449.42189094547274
25531.77,15859.86,71.79,10118.66,10156.62,17,1385.75,40,79104.52,8,small,567.919899949975
23839.66,11276.73,55.65,9920.25,7464.0,18,1311.6,19,43346.03,4,small,523.7568984492246
20161.63,8994.32,54.78,7518.97,4668.12,14,1434.14,26,55776.54,0,small,527.2798999499751
18500.11,9515.07,58.1,7284.19,7001.04,13,1431.5,18,53079.64,3,small,529.4529014507253
13603.42,6871.94,59.96,2569.65,4981.49,11,1391.33,20,18531.43,2,small,496.84388194097045
35446.75,14835.59,70.15,13245.57,10431.14,19,1737.64,35,80008.39,9,small,581.3329014507253
10200.02,7730.3,51.94,1231.72,5792.38,7,1345.54,10,14681.48,3,small,453.8748924462231
5565.74,3508.84,36.07,434.29,2066.92,4,1395.43,1,25581.22,0,micro,420.0078939469735
25628.63,9374.83,62.48,12480.53,6794.16,16,1555.87,27,59282.19,6,small,555.0959029514758
29047.25,14765.47,70.09,7881.25,10118.82,16,1826.14,39,114610.83,9,small,591.3989044522261
7617.24,4218.97,40.21,76.17,3264.09,9,850.24,4,21544.91,0,micro,414.42089544772386
7634.17,5598.92,41.34,76.34,3187.86,6,1303.88,4,13813.39,0,micro,403.03389694847425
35990.56,12870.97,62.26,16445.62,8424.93,22,1647.59,26,37946.19,4,small,554.5919059529765
23058.73,16915.15,61.13,4088.3,12116.99,19,1250.87,31,82751.66,6,small,542.1159029514757
35937.86,16384.01,62.72,5194.34,11081.08,21,1684.54,39,141433.5,2,small,562.4349074537269
89472.98,27913.78,85.64,51419.98,16348.24,49,1826.47,65,219229.13,13,medium,732.8549674837418
21176.29,15285.11,59.19,6806.12,9458.28,18,1089.63,32,49207.47,3,small,522.9289044522261
39056.04,23676.95,79.3,13995.61,15477.03,24,1628.04,47,128399.76,8,small,600.1479689844923
22989.04,12270.57,60.65,4438.94,8687.78,15,1550.66,30,99903.86,6,small,548.1019059529765
33577.22,23435.54,63.4,14226.18,15508.07,17,1956.34,37,69944.95,5,small,545.5449074537269
38020.68,17752.39,72.37,15892.42,10371.95,24,1631.7,37,161084.78,7,small,598.0979089544772
67085.34,24434.99,72.12,35412.46,16239.48,39,1679.78,48,88161.82,11,small,620.9609704852426
7924.77,6202.3,48.66,1863.04,3917.74,4,1975.87,1,10519.28,1,micro,424.7368984492246
11825.2,9468.18,51.57,1156.55,7302.64,11,1069.92,9,10631.01,2,small,446.489899949975
14115.04,11111.88,50.34,2204.02,6299.38,13,1095.64,13,16602.05,3,small,463.94290145072534
8314.84,6387.09,38.85,2413.97,4536.1,9,906.7,11,35885.94,0,small,441.9559029514757
17007.35,11328.21,54.05,6361.68,7529.42,13,1334.84,21,67386.12,2,small,506.9668834417208
27692.73,13720.92,69.05,10171.41,7845.83,20,1348.17,46,233684.45,6,small,605.193971985993
14036.7,5627.78,56.65,2043.99,3283.82,13,1085.76,18,81564.68,7,small,543.7179089544773
27027.54,21094.26,58.23,10618.5,11579.86,18,1487.19,23,67704.24,2,small,520.0009104552275
45293.63,18073.58,63.65,10772.07,11256.64,28,1630.47,46,144252.49,9,small,586.6109104552276
12347.72,7423.35,41.88,483.35,5047.88,10,1131.51,6,14718.71,0,small,431.0589044522261
7043.17,4698.32,37.43,795.52,3510.71,7,1045.75,1,18251.14,0,micro,419.6119059529765
20249.28,15626.4,62.65,5291.95,10218.29,19,1062.67,21,19536.3,4,small,499.7898849424712
4823.56,3545.31,33.91,443.23,2833.25,12,386.47,1,5744.19,0,micro,359.66490745372687
8248.05,6810.48,35.5,878.75,5095.53,7,1180.5,1,15277.9,0,micro,396.2579089544772
64149.39,22507.86,75.27,19215.51,10684.44,36,1750.42,49,170820.58,11,small,629.3369734867433
26622.65,11192.68,58.66,6459.95,8056.99,18,1549.9,28,43411.56,7,small,537.973911955978
12135.39,7944.07,54.26,3848.37,5276.37,12,1064.05,19,39344.83,2,small,490.25288644322166
50529.24,17193.48,61.52,6772.86,8952.21,29,1658.38,42,137432.12,4,small,589.103911955978
24288.63,10377.02,65.15,8427.72,7595.36,17,1480.11,29,42311.4,8,small,555.8969134567284
55912.4,27907.56,70.25,20350.56,17913.17,32,1774.9,43,230015.97,8,small,612.9899749874937
21575.37,9749.39,55.61,5614.83,5214.03,15,1410.32,28,55073.47,3,small,541.8069134567284
14665.67,8355.07,48.8,4836.66,5046.54,14,1017.58,9,27045.42,0,small,487.845887943972
48126.78,20834.15,69.45,26694.49,10655.97,33,1468.66,42,187362.98,8,small,606.3229764882441
21958.52,12216.48,56.16,7371.43,6318.76,12,1772.61,27,42027.21,7,small,527.2199149574787
36070.59,21670.31,56.62,10807.74,12616.63,21,1692.49,34,34018.9,5,small,525.3129164582291
24686.35,16018.14,60.45,6833.32,10286.07,16,1539.64,24,64600.24,3,small,520.3859179589795
54792.08,26893.36,73.47,25655.0,14785.28,29,1875.82,54,241380.34,9,medium,669.0559779889945
11123.95,8582.6,47.07,1197.86,6449.75,7,1621.01,4,30837.47,0,micro,431.4609104552276
13400.85,7441.97,49.63,466.93,5735.81,14,898.31,10,30755.8,4,small,471.1588894447224
17657.77,7943.49,43.37,2630.06,4369.61,14,1194.07,18,59976.57,3,small,503.91189094547275
5834.39,5258.76,48.9,1699.24,4329.29,5,1188.77,1,9868.44,0,micro,415.91391195597794
8617.7,4889.4,52.97,2977.27,3355.81,6,1446.66,13,21767.19,0,small,488.2248924462231
15599.53,7575.67,56.51,4662.59,4511.96,12,1306.4,24,56217.35,2,small,520.6489194597298
13128.78,8073.5,46.1,131.29,6073.12,9,1427.78,13,36310.54,0,small,454.5869134567284
34844.23,15780.61,60.1,13678.71,7753.51,24,1600.24,37,122083.48,9,small,577.4899149574787
64112.68,16885.47,74.05,22987.98,9317.15,38,1640.77,53,500524.39,15,medium,736.2289794897448
17614.68,8141.44,64.37,2437.79,4986.14,13,1358.64,24,48617.66,1,small,524.3719209604802
78992.91,35183.4,72.0,44079.7,17863.29,40,2036.76,45,100901.5,8,small,604.8919809904952
3235.76,2245.72,22.69,36.17,1714.42,6,582.79,1,4021.12,0,micro,329.8699149574788
15720.67,10205.71,54.26,4814.24,7443.0,10,1626.24,26,59507.5,1,small,511.2878939469735
24132.81,13331.68,63.2,11892.31,6815.31,15,1569.07,33,49136.93,10,small,553.0729164582291
14739.47,10429.61,60.58,4106.76,7566.56,13,1018.99,33,34891.3,6,small,507.56089544772385
19552.84,7185.16,59.61,5935.89,4431.94,14,1333.01,27,36586.01,5,small,541.5649224612306
30380.17,13711.81,58.02,4222.82,7744.08,16,1884.49,36,89687.36,5,small,555.6859179589795
122248.07,50497.16,88.15,28932.3,32322.8,64,1921.38,69,739859.9,12,medium,754.7649824912456
27192.74,12921.59,62.11,4230.67,6402.39,20,1406.47,36,90929.51,7,small,557.6989194597298
30810.44,21649.91,59.05,6446.82,15047.99,23,1349.33,25,41433.99,5,small,515.777923961981
6347.92,4467.98,43.07,63.48,3684.95,6,1109.42,1,9657.05,0,micro,388.31291645822915
47263.8,29565.6,68.42,19741.02,14350.12,27,1783.46,37,61901.54,7,small,561.2519209604802
31378.87,21426.14,62.69,9680.46,12132.14,20,1578.45,38,169190.2,7,small,562.3449224612306
64075.01,22121.08,74.81,13723.77,14722.71,35,1970.86,46,146391.31,9,small,620.247983991996
48389.28,32040.56,71.22,10565.77,22094.36,27,1769.64,41,91313.87,8,small,567.427923961981
15626.37,9941.49,65.43,4583.62,6079.18,14,1132.5,36,86894.81,6,small,554.0509254627314
